EnergyStatCheck(): 61
EnergyStatCheck(): 22
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 40
EnergyStatCheck(): 21
EnergyStatCheck(): 172
EnergyStatCheck(): 22
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 23
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 25
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 20
EnergyStatCheck(): 21
EnergyStatCheck(): 20
EnergyStatCheck(): 22
EnergyStatCheck(): 20
