7.319999999708671E-4 8920538248 9
9.770000001481094E-4 117 0
4.270000003998575E-4 1921 30
4.890000000159489E-4 938 14
5.489999998644635E-4 889 13
6.100000000515138E-4 913 14
4.880000001321605E-4 1954 34
3.6699999964184826E-4 2930 51
4.880000001321605E-4 917 15
4.8799999967741314E-4 3909 73
4.880000001321605E-4 902 17
6.109999999353022E-4 952 17
5.500000002029992E-4 2953 52
4.880000001321605E-4 884 17
5.489999998644635E-4 956 18
4.890000000159489E-4 944 18
3.6599999975805986E-4 4919 101
4.270000003998575E-4 912 18
3.6599999975805986E-4 974 20
3.050000000257569E-4 922 19
3.670000000965956E-4 953 20
3.6599999975805986E-4 1949 44
3.050000000257569E-4 915 20
3.660000002128072E-4 965 21
3.670000000965956E-4 963 20
4.2800000028364593E-4 3935 82
3.660000002128072E-4 2944 64
3.050000000257569E-4 942 21
3.660000002128072E-4 2966 68
3.050000000257569E-4 1940 44
3.6599999975805986E-4 951 21
3.670000000965956E-4 950 20
3.050000000257569E-4 1978 45
3.059999999095453E-4 2959 67
3.050000000257569E-4 909 20
3.6599999975805986E-4 996 22
3.660000002128072E-4 1934 42
3.660000002128072E-4 1954 44
3.0499999957100954E-4 966 20
3.670000000965956E-4 2917 66
3.6599999975805986E-4 1966 42
3.6599999975805986E-4 1945 42
3.059999999095453E-4 974 21
3.050000000257569E-4 961 21
3.660000002128072E-4 963 21
3.670000000965956E-4 2890 62
3.660000002128072E-4 971 20
3.6599999975805986E-4 1944 43
4.269999999451102E-4 976 20
3.0600000036429265E-4 932 19
3.6599999975805986E-4 955 21
3.660000002128072E-4 943 19
3.050000000257569E-4 1964 43
3.660000002128072E-4 4925 111
3.670000000965956E-4 989 21
3.050000000257569E-4 907 20
3.050000000257569E-4 1979 45
4.270000003998575E-4 958 18
3.6599999975805986E-4 1967 41
3.0499999957100954E-4 2974 67
3.6599999975805986E-4 1929 44
3.6599999975805986E-4 2960 65
3.670000000965956E-4 944 21
3.6599999975805986E-4 2966 65
3.050000000257569E-4 4904 110
3.660000002128072E-4 945 20
3.050000000257569E-4 2962 68
3.670000000965956E-4 2953 65
3.6599999975805986E-4 1965 42
3.050000000257569E-4 946 21
3.050000000257569E-4 952 21
3.670000000965956E-4 992 22
3.050000000257569E-4 1914 43
3.050000000257569E-4 1003 22
3.6599999975805986E-4 959 21
3.050000000257569E-4 1941 43
4.880000001321605E-4 946 18
4.269999999451102E-4 976 18
4.269999999451102E-4 975 18
3.6599999975805986E-4 1940 37
4.269999999451102E-4 966 18
4.279999998288986E-4 1979 38
3.050000000257569E-4 1909 37
5.489999998644635E-4 959 19
4.2800000028364593E-4 1001 21
3.6599999975805986E-4 891 18
4.270000003998575E-4 960 20
3.6599999975805986E-4 945 19
3.670000000965956E-4 1953 41
3.660000002128072E-4 1989 40
3.050000000257569E-4 928 19
3.670000000965956E-4 1991 42
3.660000002128072E-4 932 19
4.269999999451102E-4 1964 41
5.489999998644635E-4 1949 41
6.100000000515138E-4 933 19
4.880000001321605E-4 3990 83
6.720000001223525E-4 941 19
4.880000001321605E-4 936 19
4.269999999451102E-4 3966 82
4.890000000159489E-4 954 19
5.490000003192108E-4 5970 126
6.719999996676052E-4 921 18
3.6599999975805986E-4 1927 39
4.269999999451102E-4 977 20
5.489999998644635E-4 1939 40
4.880000001321605E-4 978 20
4.279999998288986E-4 927 19
4.880000001321605E-4 2978 62
6.100000000515138E-4 1940 40
5.489999998644635E-4 4972 99
6.100000000515138E-4 908 17
5.500000002029992E-4 938 18
5.489999998644635E-4 984 19
7.930000001579174E-4 2954 57
5.489999998644635E-4 958 18
6.109999999353022E-4 947 16
6.100000000515138E-4 937 18
5.489999998644635E-4 982 19
4.890000000159489E-4 937 18
5.490000003192108E-4 1002 19
6.709999997838167E-4 914 18
4.890000000159489E-4 988 18
7.319999999708671E-4 855 16
9.159999999610591E-4 944 18
6.100000000515138E-4 927 15
4.889999995612015E-4 8895 173
9.150000000772707E-4 861 17
7.330000003094028E-4 951 16
6.099999995967664E-4 1948 39
6.720000001223525E-4 962 19
4.269999999451102E-4 4924 99
4.279999998288986E-4 976 19
4.880000001321605E-4 929 18
8.550000002287561E-4 4985 97
0.0011589999999159772 891 17
0.0010990000000674627 928 17
6.709999997838167E-4 899 18
7.930000001579174E-4 1973 36
6.109999999353022E-4 4928 94
4.880000001321605E-4 1871 39
5.500000002029992E-4 987 20
4.8799999967741314E-4 972 20
3.6599999975805986E-4 3900 84
3.6599999975805986E-4 1960 45
4.2800000028364593E-4 991 22
4.2800000028364593E-4 4954 115
4.880000001321605E-4 1983 44
3.660000002128072E-4 2964 49
3.6599999975805986E-4 954 21
3.660000002128072E-4 2975 68
3.059999999095453E-4 3956 92
3.660000002128072E-4 981 22
3.6699999964184826E-4 3986 91
5.490000003192108E-4 904 20
3.050000000257569E-4 3971 92
3.660000002128072E-4 1934 44
4.890000000159489E-4 948 21
4.269999999451102E-4 946 21
4.880000001321605E-4 992 22
3.050000000257569E-4 1941 45
3.670000000965956E-4 998 21
3.050000000257569E-4 3980 94
3.050000000257569E-4 1947 46
3.6599999975805986E-4 997 23
3.660000002128072E-4 936 19
3.059999999095453E-4 1943 46
3.6599999975805986E-4 3979 94
4.269999999451102E-4 2008 45
3.050000000257569E-4 896 21
3.050000000257569E-4 973 23
3.670000000965956E-4 2020 48
3.050000000257569E-4 932 22
3.660000002128072E-4 1999 48
3.059999999095453E-4 1947 46
3.050000000257569E-4 1998 48
3.6599999975805986E-4 977 22
3.670000000965956E-4 1923 46
