7.319999999708671E-4 8685940359 1
3.050000000257569E-4 1797 9
4.27000000058797E-4 8598 1
4.890000000159489E-4 2716 15
3.6599999998543353E-4 701 3
2.4400000006608025E-4 820 4
2.439999999523934E-4 1765 10
3.050000000257569E-4 20793 2
3.050000000257569E-4 1559 8
2.439999999523934E-4 707 3
0.004944000000023152 12489 0
0.002564000000006672 11337 32
4.269999999451102E-4 278 1
4.269999999451102E-4 800 5
4.27000000058797E-4 788 5
4.279999999425854E-4 800 5
0.0022580000000971268 8645 1
2.4400000006608025E-4 5811 45
0.0036619999999629727 13595 9
2.450000000635555E-4 814 6
3.050000000257569E-4 2704 6
3.0499999991207005E-4 723 5
2.4400000006608025E-4 711 5
2.439999999523934E-4 865 6
2.439999999523934E-4 1818 15
2.439999999523934E-4 777 6
2.4499999994986865E-4 17830 13
2.4400000006608025E-4 634 5
2.4400000006608025E-4 1772 16
2.439999999523934E-4 859 7
2.4400000006608025E-4 829 7
2.439999999523934E-4 10844 23
2.439999999523934E-4 1610 13
2.439999999523934E-4 719 5
2.4400000006608025E-4 904 6
2.4499999994986865E-4 644 5
2.439999999523934E-4 1753 16
0.003906000000029053 16568 3
2.439999999523934E-4 1950 17
2.450000000635555E-4 843 7
2.439999999523934E-4 9795 23
0.003907000000026528 18349 21
2.439999999523934E-4 9012 36
2.439999999523934E-4 8758 41
2.439999999523934E-4 14737 60
2.439999999523934E-4 10668 30
2.439999999523934E-4 1779 15
2.439999999523934E-4 13836 59
0.0013420000000223808 7383 20
3.059999999095453E-4 1036 8
3.050000000257569E-4 893 7
3.050000000257569E-4 946 6
3.6599999998543353E-4 10811 24
3.6599999998543353E-4 1721 14
2.4400000006608025E-4 2076 17
0.003601000000003296 8354 1
4.27000000058797E-4 3199 27
4.269999999451102E-4 868 6
4.27000000058797E-4 800 6
4.27000000058797E-4 4578 38
0.0034180000000105792 8390 2
4.269999999451102E-4 136 0
3.6599999998543353E-4 918 7
3.6600000009912037E-4 317 1
3.0499999991207005E-4 888 6
2.450000000635555E-4 773 6
2.4400000006608025E-4 10939 25
2.450000000635555E-4 1638 13
0.001952999999957683 11417 30
2.4400000006608025E-4 157 0
2.439999999523934E-4 4905 43
2.439999999523934E-4 12824 43
2.439999999523934E-4 1724 14
2.4400000006608025E-4 863 7
2.439999999523934E-4 1681 13
2.439999999523934E-4 1748 15
2.439999999523934E-4 1877 16
0.001952999999957683 10434 21
2.4400000006608025E-4 155 0
0.001952999999957683 11547 30
2.4400000006608025E-4 1994 19
2.4400000006608025E-4 2835 28
2.4400000006608025E-4 1839 18
3.050000000257569E-4 4847 6
4.8800000001847366E-4 362 2
2.4400000006608025E-4 1651 15
2.439999999523934E-4 797 7
2.4400000006608025E-4 839 7
2.439999999523934E-4 868 8
2.439999999523934E-4 864 8
2.450000000635555E-4 1849 18
2.439999999523934E-4 1228 10
2.4400000006608025E-4 761 6
3.050000000257569E-4 677 4
2.439999999523934E-4 2665 23
2.4400000006608025E-4 700 5
0.001954000000068845 12500 43
2.439999999523934E-4 110 0
2.4400000006608025E-4 12853 49
2.4400000006608025E-4 1736 17
2.439999999523934E-4 1860 18
2.4400000006608025E-4 876 8
2.4499999994986865E-4 9900 18
2.439999999523934E-4 775 7
2.4400000006608025E-4 782 7
2.4400000006608025E-4 1851 18
2.439999999523934E-4 897 8
2.4499999994986865E-4 1933 19
0.001952999999957683 8580 4
2.439999999523934E-4 985 9
2.439999999523934E-4 4920 49
2.4400000006608025E-4 782 7
2.439999999523934E-4 897 8
2.4400000006608025E-4 869 8
2.439999999523934E-4 870 8
0.001954000000068845 9651 15
2.439999999523934E-4 108 0
2.4400000006608025E-4 784 7
2.439999999523934E-4 822 7
2.439999999523934E-4 865 8
2.4400000006608025E-4 902 8
2.439999999523934E-4 324 2
2.4499999994986865E-4 1831 18
2.4400000006608025E-4 3733 36
2.439999999523934E-4 1080 8
2.439999999523934E-4 1795 16
2.439999999523934E-4 1729 14
2.439999999523934E-4 4655 45
2.439999999523934E-4 2002 19
2.4400000006608025E-4 2859 27
2.439999999523934E-4 781 7
3.0600000002323213E-4 1632 3
2.4400000006608025E-4 911 8
2.4499999994986865E-4 12880 3
2.439999999523934E-4 2650 17
2.4400000006608025E-4 692 6
2.4499999994986865E-4 2858 28
2.4400000006608025E-4 15819 80
2.4400000006608025E-4 1734 17
2.4400000006608025E-4 4907 8
2.439999999523934E-4 5798 59
2.4400000006608025E-4 9842 16
2.439999999523934E-4 687 6
2.4400000006608025E-4 3920 37
2.439999999523934E-4 3713 35
2.450000000635555E-4 768 6
2.439999999523934E-4 5808 56
2.4400000006608025E-4 2772 28
2.439999999523934E-4 863 7
2.439999999523934E-4 867 8
2.439999999523934E-4 1907 19
2.4400000006608025E-4 902 7
2.4499999994986865E-4 863 8
2.4400000006608025E-4 859 8
2.4400000006608025E-4 2885 29
2.439999999523934E-4 865 8
4.8800000001847366E-4 7652 53
2.4499999994986865E-4 930 8
2.439999999523934E-4 883 7
2.4400000006608025E-4 755 6
2.4499999994986865E-4 772 7
2.439999999523934E-4 864 8
2.4400000006608025E-4 898 7
2.4400000006608025E-4 1836 18
2.450000000635555E-4 2909 29
2.439999999523934E-4 864 8
2.4400000006608025E-4 14907 54
2.439999999523934E-4 652 5
2.439999999523934E-4 7897 37
2.4400000006608025E-4 694 6
2.4400000006608025E-4 1858 18
2.4400000006608025E-4 1923 19
0.001952999999957683 8794 5
2.4400000006608025E-4 1742 17
2.4400000006608025E-4 6908 27
2.439999999523934E-4 681 6
3.0600000002323213E-4 879 8
2.439999999523934E-4 817 7
0.0019530000000713699 11677 34
2.439999999523934E-4 10846 65
2.439999999523934E-4 1666 16
2.439999999523934E-4 870 8
2.450000000635555E-4 954 9
0.0020140000000310465 8746 5
2.439999999523934E-4 812 7
2.439999999523934E-4 1910 19
0.0010379999999940992 4772 5
3.050000000257569E-4 435 3
2.439999999523934E-4 787 7
2.4499999994986865E-4 879 8
2.4400000006608025E-4 917 8
2.439999999523934E-4 1748 17
0.001952999999957683 9765 15
2.439999999523934E-4 8657 42
2.439999999523934E-4 1641 16
2.4400000006608025E-4 904 8
2.439999999523934E-4 2875 29
3.6600000009912037E-4 8890 6
3.6599999998543353E-4 715 6
3.669999999829088E-4 866 8
0.001036999999996624 5807 16
2.4400000006608025E-4 1783 17
2.439999999523934E-4 848 7
0.0032350000000178625 12763 47
2.439999999523934E-4 758 6
2.4400000006608025E-4 781 7
2.439999999523934E-4 868 8
0.0017699999999649663 4637 4
3.6599999998543353E-4 792 5
4.8800000001847366E-4 861 7
4.879999999047868E-4 859 7
4.8800000001847366E-4 1895 17
4.8800000001847366E-4 1852 18
3.0499999991207005E-4 8931 6
4.8800000001847366E-4 1650 16
4.2800000005627226E-4 868 8
2.439999999523934E-4 6898 27
2.439999999523934E-4 47717 58
2.4400000006608025E-4 3717 38
2.4499999994986865E-4 849 8
2.439999999523934E-4 2930 30
2.4400000006608025E-4 725 6
0.0021359999999504 8855 6
2.4499999994986865E-4 797 6
9.760000000369473E-4 6642 24
2.439999999523934E-4 968 9
2.439999999523934E-4 1913 19
0.0021359999999504 12706 47
2.439999999523934E-4 3005 31
9.770000000344226E-4 4685 6
2.439999999523934E-4 108 0
2.4400000006608025E-4 1888 19
2.439999999523934E-4 2922 30
2.439999999523934E-4 851 8
2.4400000006608025E-4 940 9
2.4499999994986865E-4 9919 19
3.050000000257569E-4 1903 19
9.760000000369473E-4 4709 6
2.4499999994986865E-4 7053 73
0.0027460000000019136 8586 5
4.27000000058797E-4 107 0
3.669999999829088E-4 1415 5
9.760000000369473E-4 2282 2
4.2800000005627226E-4 1001 9
3.0499999991207005E-4 853 8
2.4400000006608025E-4 9806 18
2.450000000635555E-4 1872 19
3.050000000257569E-4 908 3
3.0499999991207005E-4 817 6
3.050000000257569E-4 900 7
2.439999999523934E-4 6879 25
2.450000000635555E-4 9865 53
2.4400000006608025E-4 3717 37
2.4499999994986865E-4 9827 18
3.050000000257569E-4 659 6
2.439999999523934E-4 8810 50
3.050000000257569E-4 663 6
2.450000000635555E-4 854 8
2.439999999523934E-4 824 8
3.050000000257569E-4 914 9
2.439999999523934E-4 874 8
2.4400000006608025E-4 8881 8
0.001036999999996624 7627 39
2.4400000006608025E-4 114 0
2.4499999994986865E-4 7874 63
2.4400000006608025E-4 824 8
3.050000000257569E-4 917 9
2.439999999523934E-4 17900 63
2.450000000635555E-4 822 8
2.4400000006608025E-4 2931 31
2.439999999523934E-4 915 9
2.439999999523934E-4 1936 20
0.001952999999957683 8785 7
2.439999999523934E-4 1018 10
2.439999999523934E-4 6953 31
2.4400000006608025E-4 2752 27
9.769999999207357E-4 4744 6
2.439999999523934E-4 935 9
2.4400000006608025E-4 829 8
2.439999999523934E-4 3957 42
2.439999999523934E-4 9875 19
2.4400000006608025E-4 831 8
2.439999999523934E-4 918 9
2.450000000635555E-4 913 9
2.4400000006608025E-4 4943 9
2.439999999523934E-4 823 8
2.4400000006608025E-4 3927 42
2.439999999523934E-4 11852 41
2.4400000006608025E-4 853 8
2.439999999523934E-4 5935 20
2.4400000006608025E-4 908 9
2.4400000006608025E-4 1912 20
2.450000000635555E-4 2924 31
2.439999999523934E-4 10012 19
2.439999999523934E-4 1651 17
0.0011599999999134525 5919 18
2.4400000006608025E-4 4818 51
0.002259000000094602 10896 29
9.759999999232605E-4 3322 3
3.0499999991207005E-4 951 8
2.4400000006608025E-4 850 8
2.4499999994986865E-4 913 9
2.439999999523934E-4 5941 18
2.439999999523934E-4 1735 18
0.002441999999973632 12903 50
2.4400000006608025E-4 1773 18
0.0012819999999464926 5852 18
2.439999999523934E-4 3738 39
2.4400000006608025E-4 917 9
2.439999999523934E-4 11921 40
3.050000000257569E-4 740 7
2.4400000006608025E-4 913 9
2.450000000635555E-4 5936 18
2.439999999523934E-4 738 7
2.4400000006608025E-4 912 9
3.050000000257569E-4 2937 31
2.4400000006608025E-4 10906 29
2.439999999523934E-4 741 7
4.890000000159489E-4 6027 19
3.050000000257569E-4 567 5
2.439999999523934E-4 1918 20
2.4400000006608025E-4 862 8
0.003723000000036336 11930 40
3.6599999998543353E-4 587 5
2.439999999523934E-4 23947 122
2.4499999994986865E-4 1738 18
2.439999999523934E-4 4903 8
2.4400000006608025E-4 826 8
2.4400000006608025E-4 1910 20
