0.001343000000019856 11860840551 46
9.149999999635838E-4 1667 16
9.760000000369473E-4 5839 63
0.0011600000000271393 868 9
0.0010379999999940992 2852 31
9.769999999207357E-4 872 11
0.0015869999999722495 2894 30
0.001220999999986816 693 6
9.760000000369473E-4 838 10
8.550000000013824E-4 870 12
0.001036999999996624 3916 54
0.0011599999999134525 842 11
0.0011600000000271393 877 11
0.001159000000029664 948 12
9.150000000772707E-4 1854 23
0.0012819999999464926 4882 63
0.0011600000000271393 1756 19
0.0011599999999134525 887 8
0.0012199999999893407 864 11
9.770000000344226E-4 1888 25
0.001036999999996624 890 12
0.0010379999999940992 2967 40
9.759999999232605E-4 1900 28
9.160000000747459E-4 874 12
0.0012819999999464926 952 14
9.770000000344226E-4 1901 29
9.760000000369473E-4 883 14
0.0010989999999537758 984 12
0.001343000000019856 882 11
0.0014639999999417341 941 12
0.0010990000000674627 873 11
0.0012809999999490174 1929 29
9.149999999635838E-4 7886 115
0.0010990000000674627 919 12
0.0012820000000601794 2842 46
0.0015869999999722495 917 12
0.001159000000029664 933 11
9.769999999207357E-4 825 11
0.001036999999996624 1060 14
9.159999999610591E-4 2753 43
0.001220999999986816 943 15
9.760000000369473E-4 904 14
0.0010379999999940992 928 14
0.0010379999999940992 1921 30
0.0011600000000271393 887 13
0.0012809999999490174 906 12
0.001220999999986816 1942 27
0.001343000000019856 937 13
0.0017699999999649663 4874 61
0.001220999999986816 841 11
0.0011600000000271393 889 12
0.0014650000000528962 977 14
0.0012199999999893407 845 9
0.0014039999999795327 896 9
0.001220999999986816 838 11
9.149999999635838E-4 1922 34
0.0017090000000052896 1907 57
0.0014029999999820575 940 20
0.001220999999986816 1805 29
9.770000000344226E-4 5856 132
9.760000000369473E-4 1870 51
0.0012199999999893407 2907 85
0.0013420000000223808 3867 89
0.0011599999999134525 807 18
0.0010990000000674627 2896 63
0.0010379999999940992 892 19
0.0016479999999319261 911 18
0.001586000000088461 848 16
0.0011599999999134525 880 16
0.0010979999999563006 1889 42
0.0010379999999940992 904 20
0.001159000000029664 1871 40
9.770000000344226E-4 921 21
8.540000000039072E-4 925 21
0.0010989999999537758 5936 174
9.150000000772707E-4 898 27
0.001036999999996624 2972 63
9.770000000344226E-4 815 20
0.0010379999999940992 2944 79
0.0012820000000601794 4921 141
0.001220999999986816 851 20
9.160000000747459E-4 1955 56
0.0010979999999563006 887 26
0.001038000000107786 2897 60
0.001648000000045613 1896 36
0.0015260000000125729 761 13
0.0014039999999795327 846 16
0.001220999999986816 848 17
9.760000000369473E-4 929 22
8.550000000013824E-4 928 22
0.0011600000000271393 912 15
9.159999999610591E-4 1958 49
0.0010379999999940992 1912 54
0.0010979999999563006 895 24
0.0011600000000271393 876 20
0.0010989999999537758 937 20
0.0010379999999940992 1877 53
0.0015260000000125729 879 21
0.0011589999999159772 907 20
9.769999999207357E-4 1918 46
0.001036999999996624 910 25
9.770000000344226E-4 866 22
0.001036999999996624 949 21
0.001343000000019856 945 20
0.0010989999999537758 856 20
9.160000000747459E-4 2904 80
0.0012199999999893407 935 25
9.770000000344226E-4 2975 83
0.0010990000000674627 2902 78
0.0015250000000150976 1893 41
0.0011600000000271393 893 22
0.0010980000000699874 1934 49
0.0010379999999940992 891 24
0.0011589999999159772 1953 50
0.0012820000000601794 842 18
0.0012819999999464926 961 19
9.150000000772707E-4 2899 74
0.0010379999999940992 943 26
9.769999999207357E-4 864 21
0.001036999999996624 955 23
0.0010979999999563006 2895 68
0.0011600000000271393 840 21
0.0016479999999319261 927 18
0.0015260000000125729 4708 114
0.0017089999998916028 809 18
0.0015260000000125729 658 14
0.001648000000045613 934 19
0.0018919999999980064 800 18
0.0017699999999649663 823 18
0.0018919999999980064 887 14
0.0012820000000601794 912 21
0.0013429999999061693 3941 94
0.001770000000078653 857 15
0.0015869999999722495 935 22
0.001952999999957683 3673 80
0.001038000000107786 3813 75
0.0010979999999563006 903 21
9.760000000369473E-4 2927 74
0.0012819999999464926 4942 107
9.769999999207357E-4 3823 87
0.001159000000029664 897 23
9.770000000344226E-4 921 23
0.0010979999999563006 937 23
9.760000000369473E-4 2984 72
9.770000000344226E-4 917 23
0.0010989999999537758 2933 74
9.760000000369473E-4 930 24
0.0014649999999392094 1992 40
0.001220999999986816 2864 56
0.001036999999996624 846 20
9.149999999635838E-4 2930 74
9.149999999635838E-4 1978 51
0.0010379999999940992 923 24
0.0010979999999563006 920 19
9.770000000344226E-4 978 23
0.0010379999999940992 5921 134
0.0010980000000699874 882 21
9.770000000344226E-4 844 19
0.001220999999986816 936 20
0.0010979999999563006 918 22
9.160000000747459E-4 3939 80
0.001220999999986816 900 22
9.759999999232605E-4 956 24
0.0012820000000601794 918 22
0.001036999999996624 952 20
9.770000000344226E-4 3928 97
9.760000000369473E-4 7926 173
0.0010379999999940992 1860 44
0.0010379999999940992 6961 174
0.0014040000000932196 837 19
0.0010989999999537758 2934 56
9.770000000344226E-4 2905 60
0.001036999999996624 896 22
9.770000000344226E-4 2968 76
0.0010990000000674627 2896 76
0.0011600000000271393 901 24
0.0010979999999563006 963 23
9.159999999610591E-4 936 26
0.001343000000019856 3962 100
9.150000000772707E-4 3852 99
0.0010379999999940992 881 24
0.0011600000000271393 1976 54
9.770000000344226E-4 908 25
0.0010979999999563006 932 24
0.001220999999986816 916 23
0.0014039999999795327 1920 40
0.0017090000000052896 934 18
0.0013420000000223808 895 20
0.001952999999957683 1667 39
0.0010980000000699874 2818 61
0.0011600000000271393 1829 36
0.0012199999999893407 866 16
0.0012820000000601794 1698 33
0.001036999999996624 1823 35
0.0012820000000601794 933 27
0.0011600000000271393 1005 29
9.149999999635838E-4 883 26
9.770000000344226E-4 975 29
0.0015260000000125729 3926 112
0.001648000000045613 1895 34
0.0015869999999722495 904 17
0.0014039999999795327 914 22
0.0014040000000932196 1936 40
0.001341999999908694 920 16
9.149999999635838E-4 2894 66
0.001343000000019856 918 23
0.0010979999999563006 1935 49
0.0011599999999134525 3903 107
0.001648000000045613 1888 53
0.0015869999999722495 901 20
0.0014039999999795327 941 22
9.770000000344226E-4 912 20
9.770000000344226E-4 1911 52
0.001036999999996624 953 28
0.001220999999986816 988 28
0.0010989999999537758 917 25
0.0010379999999940992 3975 122
9.159999999610591E-4 1941 52
9.149999999635838E-4 915 32
9.770000000344226E-4 944 29
9.159999999610591E-4 913 29
0.001036999999996624 1007 29
0.001220999999986816 944 20
0.0010989999999537758 2934 83
9.760000000369473E-4 945 28
0.0010989999999537758 948 28
9.770000000344226E-4 1935 62
0.0012810000000627042 1937 53
0.0012820000000601794 1940 59
0.0010979999999563006 908 27
0.0010990000000674627 989 31
0.0012199999999893407 1934 59
0.0010379999999940992 976 27
0.001220999999986816 923 24
9.760000000369473E-4 3951 109
9.770000000344226E-4 912 29
0.001036999999996624 3958 115
9.150000000772707E-4 1956 58
9.769999999207357E-4 908 28
9.770000000344226E-4 1967 58
9.769999999207357E-4 1985 66
9.769999999207357E-4 3946 106
9.770000000344226E-4 1902 54
9.770000000344226E-4 4945 155
0.001036999999996624 872 26
0.0010989999999537758 996 33
0.0011600000000271393 930 28
9.159999999610591E-4 1908 61
0.001036999999996624 1000 31
9.759999999232605E-4 1909 58
0.0015870000000859363 1983 55
0.0014039999999795327 871 23
0.001036999999996624 963 27
0.0010379999999940992 1926 55
0.0010379999999940992 1798 50
9.149999999635838E-4 4791 144
9.769999999207357E-4 1833 55
0.0010980000000699874 947 29
0.001343000000019856 945 27
0.0017699999999649663 2906 65
0.001648000000045613 872 18
0.0011600000000271393 1877 47
0.0012820000000601794 957 26
0.0017709999999624415 1953 45
0.0017699999999649663 1608 28
0.0012210000001005028 1919 55
0.001220999999986816 922 26
0.001220999999986816 968 28
0.0012199999999893407 985 28
0.0017090000000052896 4979 125
0.0017090000000052896 569 6
0.001036999999996624 951 11
9.760000000369473E-4 3971 60
9.159999999610591E-4 954 14
0.0012199999999893407 3958 62
9.770000000344226E-4 910 14
9.769999999207357E-4 991 14
9.760000000369473E-4 2929 52
9.759999999232605E-4 1936 32
9.760000000369473E-4 5957 92
0.0010379999999940992 921 7
9.759999999232605E-4 894 12
9.770000000344226E-4 969 16
0.001036999999996624 2003 31
0.001036999999996624 1924 30
9.159999999610591E-4 976 16
9.759999999232605E-4 2989 50
0.0012210000001005028 947 13
0.001036999999996624 1991 28
9.159999999610591E-4 1926 29
0.001036999999996624 959 14
0.001036999999996624 1949 21
9.770000000344226E-4 967 15
9.160000000747459E-4 1966 30
9.149999999635838E-4 1938 33
0.0012820000000601794 998 12
9.759999999232605E-4 890 12
0.0011600000000271393 935 12
0.0010379999999940992 919 13
0.0010379999999940992 1929 28
9.770000000344226E-4 3938 58
0.0010379999999940992 1921 29
0.001036999999996624 981 13
9.149999999635838E-4 2903 48
0.0010379999999940992 998 16
9.159999999610591E-4 1956 34
9.760000000369473E-4 985 17
9.769999999207357E-4 979 12
9.760000000369473E-4 905 13
0.0014649999999392094 1945 30
0.0010980000000699874 956 12
9.159999999610591E-4 957 13
9.759999999232605E-4 1931 32
9.770000000344226E-4 978 15
0.001159000000029664 922 14
0.0010989999999537758 956 14
9.149999999635838E-4 1979 30
9.770000000344226E-4 976 16
9.159999999610591E-4 1952 31
9.150000000772707E-4 1952 30
9.769999999207357E-4 906 15
9.760000000369473E-4 948 15
0.0010379999999940992 993 16
0.001036999999996624 963 13
0.0011599999999134525 2984 32
0.001036999999996624 900 11
0.0010379999999940992 921 12
9.160000000747459E-4 989 13
9.149999999635838E-4 942 13
0.0010989999999537758 980 13
9.159999999610591E-4 1989 26
9.770000000344226E-4 1929 24
9.769999999207357E-4 885 12
0.0014040000000932196 4949 74
0.001036999999996624 880 8
0.001220999999986816 5917 91
0.0012820000000601794 914 13
0.001220999999986816 925 13
0.0015869999999722495 1945 26
0.0014650000000528962 928 9
0.0017699999999649663 2954 36
0.0010990000000674627 1899 21
0.0017090000000052896 1973 23
0.0010980000000699874 2904 32
0.0014649999999392094 953 10
0.001036999999996624 2919 35
9.769999999207357E-4 926 12
9.770000000344226E-4 1949 28
9.769999999207357E-4 2923 39
9.760000000369473E-4 969 12
0.0010990000000674627 915 13
0.0018919999999980064 1961 26
0.0014650000000528962 2842 24
0.001648000000045613 1884 16
0.0012809999999490174 890 10
8.550000000013824E-4 1980 26
0.0010980000000699874 944 9
8.540000000039072E-4 1927 22
9.769999999207357E-4 964 16
9.770000000344226E-4 2000 31
0.0010379999999940992 932 15
9.159999999610591E-4 1988 32
0.0011600000000271393 2961 42
8.550000000013824E-4 1909 27
