5.490000003192108E-4 11865090103 0
6.720000001223525E-4 67 0
8.539999998902204E-4 178 2
6.710000006933114E-4 53 0
7.329999998546555E-4 245 4
8.550000002287561E-4 497 9
9.76000000264321E-4 56 0
7.319999995161197E-4 65 0
7.320000004256144E-4 241 4
0.0010990000000674627 100 1
5.499999997482519E-4 724 13
5.499999997482519E-4 318 6
4.8799999967741314E-4 78 1
4.8800000058690784E-4 76 1
5.490000003192108E-4 205 4
6.100000000515138E-4 71 1
5.490000003192108E-4 37 0
6.720000001223525E-4 37 0
6.100000000515138E-4 48 0
6.709999997838167E-4 59 0
0.0010990000000674627 54 0
7.329999998546555E-4 54 0
6.100000000515138E-4 54 0
8.550000002287561E-4 198 3
6.709999997838167E-4 145 2
6.709999997838167E-4 51 0
6.720000001223525E-4 335 6
6.100000000515138E-4 57 0
9.149999996225233E-4 249 4
7.320000004256144E-4 209 3
7.320000004256144E-4 54 0
6.710000006933114E-4 147 2
7.330000007641502E-4 194 3
8.539999998902204E-4 145 2
0.0010380000003351597 148 2
9.149999996225233E-4 148 2
7.930000001579174E-4 204 3
9.770000006028567E-4 99 1
9.759999993548263E-4 387 7
0.0010990000000674627 54 0
7.930000001579174E-4 53 0
8.550000002287561E-4 105 1
8.550000002287561E-4 251 4
7.940000004964531E-4 394 7
7.930000001579174E-4 54 0
6.100000000515138E-4 388 7
6.100000000515138E-4 150 2
6.110000003900495E-4 54 0
7.930000001579174E-4 201 3
7.930000001579174E-4 208 3
7.930000001579174E-4 53 0
6.110000003900495E-4 96 1
6.709999997838167E-4 150 2
5.490000003192108E-4 107 2
6.100000000515138E-4 107 2
8.550000002287561E-4 38 0
8.539999998902204E-4 71 1
6.109999994805548E-4 71 1
5.490000003192108E-4 36 0
6.100000000515138E-4 105 2
6.100000000515138E-4 36 0
6.109999994805548E-4 42 0
7.329999998546555E-4 237 5
6.709999997838167E-4 37 0
6.709999997838167E-4 36 0
6.110000003900495E-4 36 0
6.100000000515138E-4 37 0
6.100000000515138E-4 36 0
8.550000002287561E-4 70 1
5.499999997482519E-4 116 2
4.8799999967741314E-4 100 2
7.329999998546555E-4 35 0
6.709999997838167E-4 101 2
9.159999999610591E-4 36 0
7.329999998546555E-4 167 4
7.320000004256144E-4 35 0
7.940000004964531E-4 109 2
6.709999997838167E-4 35 0
7.329999998546555E-4 35 0
8.550000002287561E-4 240 6
7.930000001579174E-4 36 0
8.539999998902204E-4 101 2
7.319999995161197E-4 101 2
7.320000004256144E-4 35 0
7.319999995161197E-4 166 4
6.710000006933114E-4 35 0
6.709999997838167E-4 101 2
6.100000000515138E-4 35 0
6.720000001223525E-4 35 0
9.76000000264321E-4 181 4
6.110000003900495E-4 47 0
6.709999997838167E-4 38 0
5.499999997482519E-4 105 2
6.710000006933114E-4 36 0
6.100000000515138E-4 36 0
6.109999994805548E-4 36 0
6.709999997838167E-4 40 0
6.110000003900495E-4 105 2
6.100000000515138E-4 36 0
6.100000000515138E-4 139 3
6.099999991420191E-4 104 2
6.100000000515138E-4 183 4
7.939999995869584E-4 36 0
7.939999995869584E-4 101 2
7.320000004256144E-4 54 0
7.320000004256144E-4 133 3
9.15000000532018E-4 192 4
9.759999993548263E-4 177 3
9.159999999610591E-4 36 0
8.550000002287561E-4 194 4
7.930000001579174E-4 41 0
7.329999998546555E-4 39 0
6.709999997838167E-4 40 0
7.939999995869584E-4 385 6
7.320000004256144E-4 133 1
0.001036999999996624 104 1
7.939999995869584E-4 144 2
7.320000004256144E-4 280 5
9.159999999610591E-4 42 0
7.319999995161197E-4 41 0
7.320000004256144E-4 41 0
6.720000001223525E-4 41 0
6.720000001223525E-4 79 1
7.320000004256144E-4 42 0
6.709999997838167E-4 41 0
9.149999996225233E-4 119 2
6.720000001223525E-4 41 0
6.720000001223525E-4 93 1
6.709999997838167E-4 42 0
7.319999995161197E-4 41 0
7.329999998546555E-4 136 2
0.0010990000000674627 120 1
7.329999998546555E-4 81 1
6.710000006933114E-4 41 0
6.709999997838167E-4 41 0
6.709999997838167E-4 80 1
6.100000000515138E-4 46 0
7.939999995869584E-4 42 0
6.110000003900495E-4 118 2
6.710000006933114E-4 160 3
6.109999994805548E-4 42 0
6.709999997838167E-4 80 1
6.709999997838167E-4 120 2
6.720000001223525E-4 42 0
6.710000006933114E-4 45 0
6.720000001223525E-4 80 1
6.709999997838167E-4 42 0
6.709999997838167E-4 233 5
6.709999997838167E-4 42 0
6.110000003900495E-4 43 0
6.720000001223525E-4 82 1
7.320000004256144E-4 80 1
6.720000001223525E-4 42 0
0.0013419999995676335 81 1
