dram_socket1,core_socket1,pkg_socket1,dram_socket2,core_socket2,pkg_socket2,timestamp
57865.457031,0.000000,2665.077148,47512.339844,0.000000,173549.078125,1624731462792442
57865.457031,0.000000,2665.094238,47512.343750,0.000000,173549.093750,1624731462793554
57865.460938,0.000000,2665.113770,47512.347656,0.000000,173549.125000,1624731462794665
57865.464844,0.000000,2665.133789,47512.351562,0.000000,173549.140625,1624731462795809
57865.468750,0.000000,2665.152832,47512.355469,0.000000,173549.156250,1624731462796899
57865.472656,0.000000,2665.171875,47512.359375,0.000000,173549.187500,1624731462797986
57865.476562,0.000000,2665.214844,47512.367188,0.000000,173549.234375,1624731462799094
57865.484375,0.000000,2665.237061,47512.371094,0.000000,173549.250000,1624731462800216
57865.484375,0.000000,2665.256348,47512.375000,0.000000,173549.281250,1624731462801305
57865.488281,0.000000,2665.275879,47512.378906,0.000000,173549.296875,1624731462802397
57865.492188,0.000000,2665.298340,47512.382812,0.000000,173549.328125,1624731462803487
57865.492188,0.000000,2665.317871,47512.386719,0.000000,173549.343750,1624731462804586
57865.496094,0.000000,2665.338623,47512.390625,0.000000,173549.375000,1624731462805674
57865.500000,0.000000,2665.357422,47512.394531,0.000000,173549.390625,1624731462806758
57865.500000,0.000000,2665.379150,47512.398438,0.000000,173549.421875,1624731462807847
57865.503906,0.000000,2665.399170,47512.402344,0.000000,173549.437500,1624731462808940
57865.503906,0.000000,2665.419922,47512.406250,0.000000,173549.468750,1624731462810035
57865.507812,0.000000,2665.441162,47512.414062,0.000000,173549.515625,1624731462811123
57865.515625,0.000000,2665.476074,47512.421875,0.000000,173549.531250,1624731462812329
57865.523438,0.000000,2665.493164,47512.433594,0.000000,173549.562500,1624731462813436
57865.527344,0.000000,2665.510010,47512.437500,0.000000,173549.593750,1624731462814538
57865.531250,0.000000,2665.525879,47512.441406,0.000000,173549.609375,1624731462815664
57865.535156,0.000000,2665.541504,47512.445312,0.000000,173549.640625,1624731462816759
57865.539062,0.000000,2665.555664,47512.449219,0.000000,173549.656250,1624731462817855
57865.542969,0.000000,2665.571777,47512.453125,0.000000,173549.687500,1624731462818945
57865.546875,0.000000,2665.587891,47512.457031,0.000000,173549.703125,1624731462820032
57865.550781,0.000000,2665.603027,47512.464844,0.000000,173549.750000,1624731462821121
57865.558594,0.000000,2665.634277,47512.468750,0.000000,173549.781250,1624731462822213
57865.562500,0.000000,2665.649658,47512.472656,0.000000,173549.796875,1624731462823310
57865.566406,0.000000,2665.664062,47512.476562,0.000000,173549.828125,1624731462824398
57865.570312,0.000000,2665.678711,47512.480469,0.000000,173549.859375,1624731462825488
57865.574219,0.000000,2665.693848,47512.484375,0.000000,173549.875000,1624731462826578
57865.578125,0.000000,2665.709961,47512.488281,0.000000,173549.906250,1624731462827664
57865.582031,0.000000,2665.725098,47512.492188,0.000000,173549.921875,1624731462828750
57865.582031,0.000000,2665.739746,47512.496094,0.000000,173549.953125,1624731462829835
57865.585938,0.000000,2665.753662,47512.500000,0.000000,173549.968750,1624731462830923
57865.589844,0.000000,2665.770264,47512.507812,0.000000,173550.000000,1624731462832007
57865.593750,0.000000,2665.784668,47512.515625,0.000000,173550.046875,1624731462833092
57865.597656,0.000000,2665.799561,47512.519531,0.000000,173550.062500,1624731462834180
57865.605469,0.000000,2665.828369,47512.519531,0.000000,173550.093750,1624731462835267
57865.605469,0.000000,2665.842285,47512.523438,0.000000,173550.109375,1624731462836396
57865.609375,0.000000,2665.856934,47512.527344,0.000000,173550.140625,1624731462837510
57865.609375,0.000000,2665.875732,47512.531250,0.000000,173550.156250,1624731462838620
57865.613281,0.000000,2665.897461,47512.535156,0.000000,173550.187500,1624731462839726
57865.613281,0.000000,2665.917480,47512.539062,0.000000,173550.203125,1624731462840814
57865.617188,0.000000,2665.938965,47512.542969,0.000000,173550.218750,1624731462841906
57865.617188,0.000000,2665.960693,47512.546875,0.000000,173550.250000,1624731462843011
57865.621094,0.000000,2665.981934,47512.554688,0.000000,173550.265625,1624731462844116
57865.621094,0.000000,2666.001465,47512.562500,0.000000,173550.312500,1624731462845236
57865.625000,0.000000,2666.044922,47512.566406,0.000000,173550.328125,1624731462846344
57865.628906,0.000000,2666.065430,47512.570312,0.000000,173550.343750,1624731462847449
57865.628906,0.000000,2666.086426,47512.574219,0.000000,173550.375000,1624731462848552
57865.632812,0.000000,2666.105957,47512.578125,0.000000,173550.390625,1624731462849653
57865.632812,0.000000,2666.127197,47512.582031,0.000000,173550.421875,1624731462850759
57865.636719,0.000000,2666.148193,47512.585938,0.000000,173550.437500,1624731462851866
57865.636719,0.000000,2666.168945,47512.589844,0.000000,173550.453125,1624731462852984
57865.640625,0.000000,2666.187988,47512.593750,0.000000,173550.484375,1624731462854084
57865.640625,0.000000,2666.207520,47512.597656,0.000000,173550.515625,1624731462855177
57865.644531,0.000000,2666.249512,47512.609375,0.000000,173550.546875,1624731462856323
57865.648438,0.000000,2666.267334,47512.613281,0.000000,173550.562500,1624731462857466
57865.648438,0.000000,2666.285400,47512.617188,0.000000,173550.593750,1624731462858580
57865.652344,0.000000,2666.306152,47512.621094,0.000000,173550.609375,1624731462859674
57865.652344,0.000000,2666.327148,47512.625000,0.000000,173550.640625,1624731462860817
57865.656250,0.000000,2666.349121,47512.628906,0.000000,173550.656250,1624731462861918
57865.660156,0.000000,2666.367676,47512.632812,0.000000,173550.687500,1624731462863007
57865.664062,0.000000,2666.387451,47512.640625,0.000000,173550.703125,1624731462864113
57865.667969,0.000000,2666.406494,47512.648438,0.000000,173550.750000,1624731462865262
57865.675781,0.000000,2666.447754,47512.652344,0.000000,173550.765625,1624731462866372
57865.679688,0.000000,2666.468994,47512.656250,0.000000,173550.796875,1624731462867478
57865.679688,0.000000,2666.489746,47512.660156,0.000000,173550.812500,1624731462868576
57865.683594,0.000000,2666.509033,47512.664062,0.000000,173550.828125,1624731462869710
57865.687500,0.000000,2666.525879,47512.667969,0.000000,173550.859375,1624731462870819
57865.687500,0.000000,2666.545654,47512.671875,0.000000,173550.875000,1624731462871949
57865.691406,0.000000,2666.563477,47512.675781,0.000000,173550.906250,1624731462873050
57865.695312,0.000000,2666.584229,47512.679688,0.000000,173550.921875,1624731462874140
57865.699219,0.000000,2666.604980,47512.683594,0.000000,173550.937500,1624731462875244
57865.699219,0.000000,2666.645020,47512.691406,0.000000,173550.984375,1624731462876350
57865.707031,0.000000,2666.665283,47512.695312,0.000000,173551.015625,1624731462877450
57865.710938,0.000000,2666.685059,47512.699219,0.000000,173551.031250,1624731462878556
57865.714844,0.000000,2666.704102,47512.703125,0.000000,173551.062500,1624731462879667
57865.714844,0.000000,2666.725098,47512.707031,0.000000,173551.078125,1624731462880777
57865.718750,0.000000,2666.745361,47512.710938,0.000000,173551.109375,1624731462881883
57865.718750,0.000000,2666.762695,47512.714844,0.000000,173551.125000,1624731462882984
57865.718750,0.000000,2666.782715,47512.718750,0.000000,173551.140625,1624731462884108
57865.722656,0.000000,2666.801758,47512.722656,0.000000,173551.171875,1624731462885202
57865.726562,0.000000,2666.822510,47512.734375,0.000000,173551.218750,1624731462886333
57865.734375,0.000000,2666.859375,47512.738281,0.000000,173551.234375,1624731462887438
57865.734375,0.000000,2666.877441,47512.742188,0.000000,173551.265625,1624731462888546
57865.734375,0.000000,2666.893555,47512.746094,0.000000,173551.281250,1624731462889666
57865.738281,0.000000,2666.911621,47512.750000,0.000000,173551.312500,1624731462890766
57865.742188,0.000000,2666.929443,47512.753906,0.000000,173551.343750,1624731462891862
57865.746094,0.000000,2666.948486,47512.757812,0.000000,173551.359375,1624731462892965
57865.750000,0.000000,2666.967285,47512.761719,0.000000,173551.375000,1624731462894077
57865.750000,0.000000,2666.985840,47512.761719,0.000000,173551.406250,1624731462895205
57865.750000,0.000000,2667.002930,47512.765625,0.000000,173551.421875,1624731462896304
57865.753906,0.000000,2667.023926,47512.773438,0.000000,173551.468750,1624731462897415
57865.757812,0.000000,2667.063232,47512.777344,0.000000,173551.484375,1624731462898524
57865.761719,0.000000,2667.082520,47512.781250,0.000000,173551.515625,1624731462899636
57865.765625,0.000000,2667.102295,47512.785156,0.000000,173551.546875,1624731462900735
57865.765625,0.000000,2667.122559,47512.789062,0.000000,173551.562500,1624731462901833
57865.769531,0.000000,2667.142822,47512.792969,0.000000,173551.593750,1624731462902926
57865.769531,0.000000,2667.160645,47512.796875,0.000000,173551.609375,1624731462904056
57865.773438,0.000000,2667.181885,47512.800781,0.000000,173551.640625,1624731462905196
57865.773438,0.000000,2667.199951,47512.804688,0.000000,173551.656250,1624731462906300
57865.781250,0.000000,2667.216797,47512.812500,0.000000,173551.703125,1624731462907408
57865.792969,0.000000,2667.252441,47512.832031,0.000000,173551.718750,1624731462908559
57865.792969,0.000000,2667.270508,47512.835938,0.000000,173551.750000,1624731462909675
57865.796875,0.000000,2667.289795,47512.839844,0.000000,173551.765625,1624731462910769
57865.796875,0.000000,2667.309326,47512.843750,0.000000,173551.796875,1624731462911870
57865.800781,0.000000,2667.329346,47512.847656,0.000000,173551.828125,1624731462912966
57865.800781,0.000000,2667.350342,47512.851562,0.000000,173551.843750,1624731462914056
57865.804688,0.000000,2667.369873,47512.855469,0.000000,173551.875000,1624731462915142
57865.808594,0.000000,2667.390625,47512.859375,0.000000,173551.890625,1624731462916226
57865.808594,0.000000,2667.411621,47512.863281,0.000000,173551.921875,1624731462917320
57865.812500,0.000000,2667.431152,47512.867188,0.000000,173551.937500,1624731462918401
57865.812500,0.000000,2667.452637,47512.875000,0.000000,173551.984375,1624731462919521
57865.816406,0.000000,2667.492676,47512.878906,0.000000,173552.015625,1624731462920619
57865.816406,0.000000,2667.513184,47512.882812,0.000000,173552.031250,1624731462921715
57865.820312,0.000000,2667.533447,47512.886719,0.000000,173552.062500,1624731462922804
57865.824219,0.000000,2667.552734,47512.894531,0.000000,173552.078125,1624731462923898
57865.828125,0.000000,2667.570801,47512.898438,0.000000,173552.109375,1624731462925013
57865.828125,0.000000,2667.591309,47512.902344,0.000000,173552.125000,1624731462926102
57865.832031,0.000000,2667.611084,47512.906250,0.000000,173552.156250,1624731462927208
57865.835938,0.000000,2667.629395,47512.910156,0.000000,173552.187500,1624731462928323
57865.835938,0.000000,2667.650879,47512.914062,0.000000,173552.203125,1624731462929420
57865.835938,0.000000,2667.687012,47512.925781,0.000000,173552.250000,1624731462930532
57865.843750,0.000000,2667.707031,47512.929688,0.000000,173552.281250,1624731462931656
57865.843750,0.000000,2667.726074,47512.933594,0.000000,173552.296875,1624731462932764
57865.847656,0.000000,2667.747559,47512.937500,0.000000,173552.328125,1624731462933886
57865.847656,0.000000,2667.767090,47512.941406,0.000000,173552.343750,1624731462934981
57865.851562,0.000000,2667.787598,47512.945312,0.000000,173552.375000,1624731462936098
57865.855469,0.000000,2667.807617,47512.949219,0.000000,173552.390625,1624731462937200
57865.859375,0.000000,2667.827637,47512.953125,0.000000,173552.421875,1624731462938292
57865.863281,0.000000,2667.845215,47512.957031,0.000000,173552.437500,1624731462939386
57865.863281,0.000000,2667.864014,47512.960938,0.000000,173552.468750,1624731462940516
57865.867188,0.000000,2667.905273,47512.968750,0.000000,173552.515625,1624731462941631
57865.871094,0.000000,2667.923096,47512.968750,0.000000,173552.531250,1624731462942731
57865.871094,0.000000,2667.938965,47512.972656,0.000000,173552.546875,1624731462943833
57865.875000,0.000000,2667.956543,47512.980469,0.000000,173552.578125,1624731462944927
57865.878906,0.000000,2667.975586,47512.984375,0.000000,173552.593750,1624731462946043
57865.882812,0.000000,2667.993896,47512.988281,0.000000,173552.625000,1624731462947137
57865.882812,0.000000,2668.013428,47512.992188,0.000000,173552.640625,1624731462948238
57865.886719,0.000000,2668.033691,47512.996094,0.000000,173552.671875,1624731462949344
57865.886719,0.000000,2668.053223,47513.000000,0.000000,173552.687500,1624731462950453
57865.890625,0.000000,2668.070557,47513.007812,0.000000,173552.734375,1624731462951567
57865.894531,0.000000,2668.112549,47513.011719,0.000000,173552.765625,1624731462952677
57865.898438,0.000000,2668.129883,47513.015625,0.000000,173552.781250,1624731462953782
57865.902344,0.000000,2668.150635,47513.019531,0.000000,173552.812500,1624731462954879
57865.906250,0.000000,2668.170898,47513.023438,0.000000,173552.828125,1624731462955972
57865.910156,0.000000,2668.190918,47513.027344,0.000000,173552.859375,1624731462957070
57865.914062,0.000000,2668.212891,47513.031250,0.000000,173552.875000,1624731462958178
57865.917969,0.000000,2668.232666,47513.035156,0.000000,173552.906250,1624731462959307
57865.917969,0.000000,2668.255371,47513.039062,0.000000,173552.937500,1624731462960406
57865.921875,0.000000,2668.273682,47513.042969,0.000000,173552.953125,1624731462961515
57865.925781,0.000000,2668.295410,47513.050781,0.000000,173553.000000,1624731462962613
57865.929688,0.000000,2668.314697,47513.054688,0.000000,173553.031250,1624731462963709
57865.933594,0.000000,2668.348145,47513.058594,0.000000,173553.046875,1624731462964820
57865.937500,0.000000,2668.365723,47513.062500,0.000000,173553.062500,1624731462965942
57865.941406,0.000000,2668.390137,47513.066406,0.000000,173553.093750,1624731462967047
