dram_socket1,core_socket1,pkg_socket1,dram_socket2,core_socket2,pkg_socket2,timestamp
54831.980469,0.000000,63241.898438,57307.570312,0.000000,1971.359985,1624627486431302
54831.980469,0.000000,63241.917969,57307.574219,0.000000,1971.394043,1624627486432575
54831.980469,0.000000,63241.925781,57307.574219,0.000000,1971.409546,1624627486433851
54831.984375,0.000000,63241.941406,57307.578125,0.000000,1971.426147,1624627486435108
54831.984375,0.000000,63241.949219,57307.578125,0.000000,1971.442627,1624627486436339
54831.988281,0.000000,63241.972656,57307.582031,0.000000,1971.472900,1624627486437610
54831.988281,0.000000,63241.984375,57307.582031,0.000000,1971.488525,1624627486438850
54831.988281,0.000000,63241.996094,57307.582031,0.000000,1971.502808,1624627486440126
54831.988281,0.000000,63242.003906,57307.585938,0.000000,1971.517822,1624627486441401
54831.988281,0.000000,63242.023438,57307.585938,0.000000,1971.546631,1624627486442680
54831.988281,0.000000,63242.035156,57307.585938,0.000000,1971.560059,1624627486443952
54831.988281,0.000000,63242.042969,57307.585938,0.000000,1971.573730,1624627486445221
54831.988281,0.000000,63242.054688,57307.585938,0.000000,1971.587769,1624627486446494
54831.988281,0.000000,63242.070312,57307.585938,0.000000,1971.616699,1624627486447768
54831.988281,0.000000,63242.082031,57307.585938,0.000000,1971.632080,1624627486449037
54831.988281,0.000000,63242.089844,57307.585938,0.000000,1971.645874,1624627486450310
54831.988281,0.000000,63242.101562,57307.585938,0.000000,1971.658691,1624627486451584
54831.988281,0.000000,63242.117188,57307.585938,0.000000,1971.688721,1624627486452854
54831.988281,0.000000,63242.128906,57307.585938,0.000000,1971.702271,1624627486454126
54831.988281,0.000000,63242.136719,57307.585938,0.000000,1971.715454,1624627486455400
54831.988281,0.000000,63242.156250,57307.585938,0.000000,1971.731201,1624627486456674
54831.988281,0.000000,63242.164062,57307.585938,0.000000,1971.758057,1624627486457945
54831.988281,0.000000,63242.171875,57307.585938,0.000000,1971.771118,1624627486459202
54831.988281,0.000000,63242.183594,57307.585938,0.000000,1971.785034,1624627486460473
54831.988281,0.000000,63242.203125,57307.589844,0.000000,1971.812256,1624627486461744
54831.992188,0.000000,63242.214844,57307.593750,0.000000,1971.826294,1624627486463004
54831.992188,0.000000,63242.226562,57307.593750,0.000000,1971.841675,1624627486464276
54831.992188,0.000000,63242.234375,57307.593750,0.000000,1971.854736,1624627486465548
54831.992188,0.000000,63242.257812,57307.593750,0.000000,1971.884521,1624627486466752
54831.992188,0.000000,63242.269531,57307.593750,0.000000,1971.898193,1624627486468026
54831.992188,0.000000,63242.277344,57307.593750,0.000000,1971.913574,1624627486469297
54831.992188,0.000000,63242.289062,57307.593750,0.000000,1971.929443,1624627486470569
54831.992188,0.000000,63242.308594,57307.593750,0.000000,1971.959717,1624627486471854
54831.992188,0.000000,63242.320312,57307.597656,0.000000,1971.977051,1624627486473121
54831.996094,0.000000,63242.328125,57307.597656,0.000000,1971.995605,1624627486474389
54831.996094,0.000000,63242.339844,57307.601562,0.000000,1972.029175,1624627486475659
54831.996094,0.000000,63242.355469,57307.605469,0.000000,1972.045166,1624627486476902
54831.996094,0.000000,63242.371094,57307.609375,0.000000,1972.063965,1624627486478135
54831.996094,0.000000,63242.382812,57307.613281,0.000000,1972.076782,1624627486479395
54831.996094,0.000000,63242.394531,57307.617188,0.000000,1972.105469,1624627486480655
54831.996094,0.000000,63242.417969,57307.617188,0.000000,1972.120483,1624627486481900
54831.996094,0.000000,63242.425781,57307.617188,0.000000,1972.135010,1624627486483131
54831.996094,0.000000,63242.437500,57307.621094,0.000000,1972.148315,1624627486484374
54831.996094,0.000000,63242.445312,57307.621094,0.000000,1972.162842,1624627486485618
54831.996094,0.000000,63242.464844,57307.621094,0.000000,1972.192627,1624627486486830
54831.996094,0.000000,63242.472656,57307.621094,0.000000,1972.206543,1624627486488073
54831.996094,0.000000,63242.484375,57307.621094,0.000000,1972.221436,1624627486489316
54831.996094,0.000000,63242.492188,57307.621094,0.000000,1972.234375,1624627486490559
54831.996094,0.000000,63242.511719,57307.621094,0.000000,1972.263062,1624627486491823
54831.996094,0.000000,63242.519531,57307.621094,0.000000,1972.277710,1624627486493067
54831.996094,0.000000,63242.531250,57307.621094,0.000000,1972.289795,1624627486494312
54831.996094,0.000000,63242.539062,57307.621094,0.000000,1972.304199,1624627486495556
54831.996094,0.000000,63242.558594,57307.621094,0.000000,1972.331177,1624627486496800
54831.996094,0.000000,63242.566406,57307.621094,0.000000,1972.347046,1624627486498046
54831.996094,0.000000,63242.574219,57307.621094,0.000000,1972.359009,1624627486499293
54831.996094,0.000000,63242.585938,57307.621094,0.000000,1972.375244,1624627486500542
54831.996094,0.000000,63242.605469,57307.621094,0.000000,1972.403198,1624627486501785
54831.996094,0.000000,63242.613281,57307.621094,0.000000,1972.417480,1624627486503016
54831.996094,0.000000,63242.625000,57307.621094,0.000000,1972.432373,1624627486504266
54831.996094,0.000000,63242.632812,57307.621094,0.000000,1972.447021,1624627486505510
54831.996094,0.000000,63242.644531,57307.621094,0.000000,1972.475098,1624627486506724
54831.996094,0.000000,63242.664062,57307.621094,0.000000,1972.490601,1624627486507968
54831.996094,0.000000,63242.671875,57307.621094,0.000000,1972.503784,1624627486509211
54831.996094,0.000000,63242.683594,57307.621094,0.000000,1972.517822,1624627486510456
54831.996094,0.000000,63242.691406,57307.621094,0.000000,1972.533203,1624627486511699
54831.996094,0.000000,63242.710938,57307.625000,0.000000,1972.561035,1624627486512948
54831.996094,0.000000,63242.718750,57307.625000,0.000000,1972.575684,1624627486514191
54831.996094,0.000000,63242.726562,57307.625000,0.000000,1972.588013,1624627486515435
54831.996094,0.000000,63242.738281,57307.625000,0.000000,1972.603271,1624627486516679
54831.996094,0.000000,63242.757812,57307.625000,0.000000,1972.632812,1624627486517925
54831.996094,0.000000,63242.765625,57307.625000,0.000000,1972.647705,1624627486519155
54831.996094,0.000000,63242.777344,57307.625000,0.000000,1972.660889,1624627486520399
54831.996094,0.000000,63242.785156,57307.625000,0.000000,1972.674805,1624627486521642
54831.996094,0.000000,63242.804688,57307.625000,0.000000,1972.687744,1624627486522853
54831.996094,0.000000,63242.816406,57307.625000,0.000000,1972.717041,1624627486524098
54831.996094,0.000000,63242.824219,57307.625000,0.000000,1972.731445,1624627486525343
54831.996094,0.000000,63242.832031,57307.625000,0.000000,1972.744507,1624627486526586
54831.996094,0.000000,63242.851562,57307.625000,0.000000,1972.757568,1624627486527849
54831.996094,0.000000,63242.859375,57307.625000,0.000000,1972.786621,1624627486529092
54831.996094,0.000000,63242.867188,57307.625000,0.000000,1972.802979,1624627486530337
54831.996094,0.000000,63242.875000,57307.625000,0.000000,1972.813721,1624627486531579
54831.996094,0.000000,63242.882812,57307.625000,0.000000,1972.828735,1624627486532822
54831.996094,0.000000,63242.902344,57307.628906,0.000000,1972.855713,1624627486534068
54831.996094,0.000000,63242.914062,57307.628906,0.000000,1972.873413,1624627486535312
54831.996094,0.000000,63242.925781,57307.628906,0.000000,1972.886230,1624627486536558
54831.996094,0.000000,63242.933594,57307.628906,0.000000,1972.902344,1624627486537801
54831.996094,0.000000,63242.953125,57307.628906,0.000000,1972.929321,1624627486539040
54831.996094,0.000000,63242.960938,57307.628906,0.000000,1972.945312,1624627486540285
54831.996094,0.000000,63242.972656,57307.628906,0.000000,1972.958252,1624627486541534
54831.996094,0.000000,63242.980469,57307.628906,0.000000,1972.971680,1624627486542719
54831.996094,0.000000,63243.000000,57307.628906,0.000000,1973.000732,1624627486543964
54831.996094,0.000000,63243.011719,57307.628906,0.000000,1973.016602,1624627486545208
54831.996094,0.000000,63243.019531,57307.628906,0.000000,1973.031250,1624627486546450
54831.996094,0.000000,63243.027344,57307.628906,0.000000,1973.045532,1624627486547695
