dram_socket1,core_socket1,pkg_socket1,dram_socket2,core_socket2,pkg_socket2,timestamp
52736.531250,0.000000,113990.953125,21966.339844,0.000000,213779.656250,1624606115163495
52736.531250,0.000000,113990.960938,21966.343750,0.000000,213779.671875,1624606115164684
52736.531250,0.000000,113990.968750,21966.351562,0.000000,213779.703125,1624606115165873
52736.531250,0.000000,113990.992188,21966.357422,0.000000,213779.718750,1624606115167072
52736.531250,0.000000,113991.000000,21966.361328,0.000000,213779.734375,1624606115168264
52736.531250,0.000000,113991.007812,21966.365234,0.000000,213779.750000,1624606115169456
52736.531250,0.000000,113991.015625,21966.369141,0.000000,213779.765625,1624606115170656
52736.531250,0.000000,113991.031250,21966.376953,0.000000,213779.796875,1624606115171845
52736.531250,0.000000,113991.039062,21966.380859,0.000000,213779.812500,1624606115173007
52736.531250,0.000000,113991.046875,21966.384766,0.000000,213779.828125,1624606115174166
52736.531250,0.000000,113991.054688,21966.388672,0.000000,213779.843750,1624606115175359
52736.531250,0.000000,113991.062500,21966.392578,0.000000,213779.859375,1624606115176548
52736.531250,0.000000,113991.070312,21966.396484,0.000000,213779.875000,1624606115177736
52736.531250,0.000000,113991.085938,21966.406250,0.000000,213779.906250,1624606115178922
52736.531250,0.000000,113991.093750,21966.410156,0.000000,213779.921875,1624606115180115
52736.531250,0.000000,113991.101562,21966.414062,0.000000,213779.937500,1624606115181304
52736.531250,0.000000,113991.109375,21966.417969,0.000000,213779.953125,1624606115182498
52736.531250,0.000000,113991.117188,21966.419922,0.000000,213779.968750,1624606115183691
52736.531250,0.000000,113991.125000,21966.427734,0.000000,213780.000000,1624606115184883
52736.531250,0.000000,113991.148438,21966.433594,0.000000,213780.015625,1624606115186080
52736.531250,0.000000,113991.156250,21966.437500,0.000000,213780.015625,1624606115187273
52736.531250,0.000000,113991.164062,21966.441406,0.000000,213780.031250,1624606115188466
52736.531250,0.000000,113991.171875,21966.445312,0.000000,213780.046875,1624606115189660
52736.531250,0.000000,113991.179688,21966.453125,0.000000,213780.078125,1624606115190853
52736.531250,0.000000,113991.195312,21966.457031,0.000000,213780.093750,1624606115192058
52736.531250,0.000000,113991.203125,21966.460938,0.000000,213780.109375,1624606115193245
52736.531250,0.000000,113991.218750,21966.464844,0.000000,213780.125000,1624606115194431
52736.531250,0.000000,113991.226562,21966.468750,0.000000,213780.140625,1624606115195622
52736.531250,0.000000,113991.234375,21966.472656,0.000000,213780.156250,1624606115196815
52736.531250,0.000000,113991.250000,21966.482422,0.000000,213780.187500,1624606115198004
52736.531250,0.000000,113991.257812,21966.486328,0.000000,213780.203125,1624606115199199
52736.531250,0.000000,113991.265625,21966.490234,0.000000,213780.218750,1624606115200390
52736.531250,0.000000,113991.273438,21966.494141,0.000000,213780.234375,1624606115201584
52736.531250,0.000000,113991.281250,21966.498047,0.000000,213780.250000,1624606115202779
52736.531250,0.000000,113991.304688,21966.505859,0.000000,213780.281250,1624606115203981
52736.531250,0.000000,113991.312500,21966.509766,0.000000,213780.296875,1624606115205167
52736.531250,0.000000,113991.320312,21966.513672,0.000000,213780.312500,1624606115206357
52736.531250,0.000000,113991.328125,21966.517578,0.000000,213780.328125,1624606115207552
52736.531250,0.000000,113991.335938,21966.521484,0.000000,213780.343750,1624606115208746
52736.531250,0.000000,113991.343750,21966.531250,0.000000,213780.375000,1624606115209937
52736.531250,0.000000,113991.359375,21966.535156,0.000000,213780.390625,1624606115211127
52736.531250,0.000000,113991.375000,21966.539062,0.000000,213780.406250,1624606115212317
52736.531250,0.000000,113991.382812,21966.542969,0.000000,213780.421875,1624606115213507
52736.531250,0.000000,113991.390625,21966.546875,0.000000,213780.437500,1624606115214702
52736.531250,0.000000,113991.398438,21966.550781,0.000000,213780.437500,1624606115215895
52736.531250,0.000000,113991.414062,21966.558594,0.000000,213780.468750,1624606115217085
52736.531250,0.000000,113991.421875,21966.562500,0.000000,213780.484375,1624606115218278
52736.531250,0.000000,113991.429688,21966.566406,0.000000,213780.500000,1624606115219468
52736.531250,0.000000,113991.437500,21966.570312,0.000000,213780.515625,1624606115220662
52736.531250,0.000000,113991.445312,21966.576172,0.000000,213780.531250,1624606115221855
52736.531250,0.000000,113991.460938,21966.583984,0.000000,213780.562500,1624606115223047
52736.531250,0.000000,113991.476562,21966.587891,0.000000,213780.578125,1624606115224244
52736.531250,0.000000,113991.484375,21966.591797,0.000000,213780.593750,1624606115225432
52736.531250,0.000000,113991.492188,21966.595703,0.000000,213780.609375,1624606115226629
52736.531250,0.000000,113991.507812,21966.599609,0.000000,213780.625000,1624606115227822
52736.531250,0.000000,113991.515625,21966.607422,0.000000,213780.656250,1624606115229012
52736.531250,0.000000,113991.531250,21966.611328,0.000000,213780.671875,1624606115230204
52736.531250,0.000000,113991.546875,21966.615234,0.000000,213780.687500,1624606115231398
52736.531250,0.000000,113991.546875,21966.619141,0.000000,213780.703125,1624606115232588
52736.531250,0.000000,113991.562500,21966.623047,0.000000,213780.718750,1624606115233779
52736.531250,0.000000,113991.570312,21966.628906,0.000000,213780.734375,1624606115234974
52736.531250,0.000000,113991.585938,21966.632812,0.000000,213780.765625,1624606115236168
52736.531250,0.000000,113991.593750,21966.636719,0.000000,213780.781250,1624606115237358
52736.531250,0.000000,113991.601562,21966.640625,0.000000,213780.796875,1624606115238551
52736.531250,0.000000,113991.617188,21966.644531,0.000000,213780.812500,1624606115239752
52736.531250,0.000000,113991.625000,21966.648438,0.000000,213780.828125,1624606115240939
52736.531250,0.000000,113991.632812,21966.656250,0.000000,213780.859375,1624606115242130
52736.531250,0.000000,113991.648438,21966.660156,0.000000,213780.875000,1624606115243332
52736.531250,0.000000,113991.656250,21966.664062,0.000000,213780.890625,1624606115244519
52736.531250,0.000000,113991.664062,21966.667969,0.000000,213780.906250,1624606115245711
52736.531250,0.000000,113991.679688,21966.671875,0.000000,213780.921875,1624606115246904
52736.531250,0.000000,113991.695312,21966.681641,0.000000,213780.953125,1624606115248105
52736.531250,0.000000,113991.703125,21966.685547,0.000000,213780.968750,1624606115249295
52736.531250,0.000000,113991.710938,21966.689453,0.000000,213780.984375,1624606115250486
52736.531250,0.000000,113991.718750,21966.693359,0.000000,213781.000000,1624606115251678
52736.531250,0.000000,113991.726562,21966.697266,0.000000,213781.015625,1624606115252871
52736.531250,0.000000,113991.742188,21966.705078,0.000000,213781.046875,1624606115254059
52736.531250,0.000000,113991.757812,21966.708984,0.000000,213781.062500,1624606115255254
52736.531250,0.000000,113991.765625,21966.712891,0.000000,213781.078125,1624606115256452
52736.531250,0.000000,113991.773438,21966.716797,0.000000,213781.093750,1624606115257641
52736.531250,0.000000,113991.781250,21966.720703,0.000000,213781.109375,1624606115258830
52736.531250,0.000000,113991.789062,21966.726562,0.000000,213781.125000,1624606115260020
52736.531250,0.000000,113991.812500,21966.734375,0.000000,213781.156250,1624606115261207
52736.531250,0.000000,113991.820312,21966.738281,0.000000,213781.171875,1624606115262398
52736.531250,0.000000,113991.828125,21966.742188,0.000000,213781.187500,1624606115263592
52736.531250,0.000000,113991.835938,21966.746094,0.000000,213781.203125,1624606115264782
52736.531250,0.000000,113991.843750,21966.750000,0.000000,213781.218750,1624606115265972
52736.531250,0.000000,113991.851562,21966.757812,0.000000,213781.250000,1624606115267168
52736.531250,0.000000,113991.875000,21966.761719,0.000000,213781.250000,1624606115268357
52736.531250,0.000000,113991.882812,21966.765625,0.000000,213781.265625,1624606115269517
52736.531250,0.000000,113991.890625,21966.769531,0.000000,213781.281250,1624606115270709
52736.531250,0.000000,113991.898438,21966.775391,0.000000,213781.296875,1624606115271899
52736.531250,0.000000,113991.906250,21966.779297,0.000000,213781.312500,1624606115273089
52736.531250,0.000000,113991.929688,21966.787109,0.000000,213781.343750,1624606115274248
52736.531250,0.000000,113991.937500,21966.791016,0.000000,213781.359375,1624606115275411
52736.531250,0.000000,113991.945312,21966.794922,0.000000,213781.375000,1624606115276603
52736.531250,0.000000,113991.953125,21966.798828,0.000000,213781.390625,1624606115277798
52736.531250,0.000000,113991.960938,21966.802734,0.000000,213781.406250,1624606115278991
52736.531250,0.000000,113991.976562,21966.810547,0.000000,213781.437500,1624606115280181
52736.531250,0.000000,113991.992188,21966.814453,0.000000,213781.453125,1624606115281373
52736.531250,0.000000,113992.000000,21966.818359,0.000000,213781.468750,1624606115282563
52736.531250,0.000000,113992.007812,21966.824219,0.000000,213781.484375,1624606115283753
52736.531250,0.000000,113992.015625,21966.828125,0.000000,213781.500000,1624606115284911
52736.531250,0.000000,113992.023438,21966.832031,0.000000,213781.515625,1624606115286069
52736.531250,0.000000,113992.031250,21966.839844,0.000000,213781.546875,1624606115287260
52736.531250,0.000000,113992.054688,21966.843750,0.000000,213781.562500,1624606115288449
52736.531250,0.000000,113992.062500,21966.847656,0.000000,213781.578125,1624606115289640
52736.531250,0.000000,113992.070312,21966.851562,0.000000,213781.593750,1624606115290843
52736.531250,0.000000,113992.078125,21966.855469,0.000000,213781.609375,1624606115292031
52736.531250,0.000000,113992.085938,21966.863281,0.000000,213781.640625,1624606115293218
52736.531250,0.000000,113992.101562,21966.867188,0.000000,213781.656250,1624606115294407
52736.531250,0.000000,113992.117188,21966.873047,0.000000,213781.671875,1624606115295599
52736.531250,0.000000,113992.125000,21966.876953,0.000000,213781.687500,1624606115296791
52736.531250,0.000000,113992.132812,21966.880859,0.000000,213781.703125,1624606115297982
52736.531250,0.000000,113992.140625,21966.884766,0.000000,213781.718750,1624606115299174
52736.531250,0.000000,113992.156250,21966.890625,0.000000,213781.750000,1624606115300336
52736.531250,0.000000,113992.164062,21966.892578,0.000000,213781.765625,1624606115301467
52736.531250,0.000000,113992.179688,21966.894531,0.000000,213781.781250,1624606115302629
52736.531250,0.000000,113992.187500,21966.894531,0.000000,213781.796875,1624606115303826
52736.531250,0.000000,113992.195312,21966.896484,0.000000,213781.812500,1624606115305018
52736.531250,0.000000,113992.203125,21966.900391,0.000000,213781.843750,1624606115306208
52736.531250,0.000000,113992.218750,21966.902344,0.000000,213781.859375,1624606115307405
52736.531250,0.000000,113992.234375,21966.904297,0.000000,213781.875000,1624606115308593
52736.531250,0.000000,113992.242188,21966.906250,0.000000,213781.890625,1624606115309781
52736.531250,0.000000,113992.250000,21966.908203,0.000000,213781.906250,1624606115310942
52736.531250,0.000000,113992.257812,21966.910156,0.000000,213781.921875,1624606115312100
52736.531250,0.000000,113992.265625,21966.916016,0.000000,213781.953125,1624606115313293
52736.531250,0.000000,113992.289062,21966.917969,0.000000,213781.953125,1624606115314485
52736.531250,0.000000,113992.296875,21966.917969,0.000000,213781.968750,1624606115315646
52736.531250,0.000000,113992.304688,21966.919922,0.000000,213781.984375,1624606115316804
52736.531250,0.000000,113992.312500,21966.921875,0.000000,213782.000000,1624606115317998
52736.531250,0.000000,113992.328125,21966.923828,0.000000,213782.015625,1624606115319188
52736.531250,0.000000,113992.335938,21966.927734,0.000000,213782.046875,1624606115320388
52736.531250,0.000000,113992.351562,21966.929688,0.000000,213782.062500,1624606115321580
52736.531250,0.000000,113992.359375,21966.931641,0.000000,213782.078125,1624606115322771
52736.531250,0.000000,113992.367188,21966.933594,0.000000,213782.093750,1624606115323963
52736.531250,0.000000,113992.382812,21966.933594,0.000000,213782.109375,1624606115325158
52736.531250,0.000000,113992.390625,21966.937500,0.000000,213782.140625,1624606115326361
52736.531250,0.000000,113992.406250,21966.939453,0.000000,213782.156250,1624606115327549
52736.531250,0.000000,113992.414062,21966.941406,0.000000,213782.171875,1624606115328743
52736.531250,0.000000,113992.429688,21966.943359,0.000000,213782.187500,1624606115329934
52736.531250,0.000000,113992.437500,21966.945312,0.000000,213782.203125,1624606115331124
52736.531250,0.000000,113992.445312,21966.949219,0.000000,213782.234375,1624606115332313
52736.531250,0.000000,113992.460938,21966.949219,0.000000,213782.250000,1624606115333506
52736.531250,0.000000,113992.476562,21966.951172,0.000000,213782.265625,1624606115334700
52736.531250,0.000000,113992.484375,21966.953125,0.000000,213782.281250,1624606115335890
52736.531250,0.000000,113992.492188,21966.955078,0.000000,213782.296875,1624606115337082
52736.531250,0.000000,113992.500000,21966.957031,0.000000,213782.312500,1624606115338276
52736.535156,0.000000,113992.515625,21966.960938,0.000000,213782.343750,1624606115339467
52736.535156,0.000000,113992.531250,21966.962891,0.000000,213782.359375,1624606115340660
52736.535156,0.000000,113992.539062,21966.964844,0.000000,213782.375000,1624606115341855
52736.539062,0.000000,113992.546875,21966.966797,0.000000,213782.390625,1624606115343043
52736.539062,0.000000,113992.562500,21966.968750,0.000000,213782.406250,1624606115344230
52736.542969,0.000000,113992.570312,21966.970703,0.000000,213782.437500,1624606115345429
52736.546875,0.000000,113992.585938,21966.972656,0.000000,213782.437500,1624606115346615
52736.546875,0.000000,113992.593750,21966.974609,0.000000,213782.453125,1624606115347805
52736.550781,0.000000,113992.601562,21966.976562,0.000000,213782.468750,1624606115348997
52736.550781,0.000000,113992.617188,21966.978516,0.000000,213782.484375,1624606115350186
52736.550781,0.000000,113992.625000,21966.982422,0.000000,213782.515625,1624606115351385
52736.554688,0.000000,113992.648438,21966.984375,0.000000,213782.531250,1624606115352575
52736.558594,0.000000,113992.656250,21966.986328,0.000000,213782.546875,1624606115353767
52736.558594,0.000000,113992.664062,21966.988281,0.000000,213782.562500,1624606115354956
52736.562500,0.000000,113992.671875,21966.990234,0.000000,213782.578125,1624606115356148
52736.562500,0.000000,113992.687500,21966.990234,0.000000,213782.609375,1624606115357342
52736.566406,0.000000,113992.703125,21966.994141,0.000000,213782.625000,1624606115358542
52736.566406,0.000000,113992.710938,21966.996094,0.000000,213782.640625,1624606115359728
52736.570312,0.000000,113992.718750,21966.998047,0.000000,213782.656250,1624606115360917
52736.570312,0.000000,113992.734375,21967.000000,0.000000,213782.671875,1624606115362106
52736.574219,0.000000,113992.742188,21967.001953,0.000000,213782.687500,1624606115363297
52736.574219,0.000000,113992.750000,21967.003906,0.000000,213782.718750,1624606115364498
52736.578125,0.000000,113992.765625,21967.003906,0.000000,213782.734375,1624606115365690
52736.578125,0.000000,113992.781250,21967.005859,0.000000,213782.750000,1624606115366883
52736.582031,0.000000,113992.789062,21967.007812,0.000000,213782.765625,1624606115368073
52736.582031,0.000000,113992.796875,21967.009766,0.000000,213782.781250,1624606115369265
52736.585938,0.000000,113992.804688,21967.011719,0.000000,213782.812500,1624606115370461
52736.589844,0.000000,113992.828125,21967.013672,0.000000,213782.828125,1624606115371656
52736.589844,0.000000,113992.835938,21967.015625,0.000000,213782.843750,1624606115372847
52736.593750,0.000000,113992.843750,21967.017578,0.000000,213782.859375,1624606115374039
52736.593750,0.000000,113992.851562,21967.019531,0.000000,213782.875000,1624606115375230
52736.593750,0.000000,113992.859375,21967.021484,0.000000,213782.890625,1624606115376418
52736.597656,0.000000,113992.882812,21967.025391,0.000000,213782.906250,1624606115377606
52736.601562,0.000000,113992.890625,21967.027344,0.000000,213782.921875,1624606115378799
52736.601562,0.000000,113992.898438,21967.029297,0.000000,213782.937500,1624606115379989
52736.605469,0.000000,113992.906250,21967.029297,0.000000,213782.953125,1624606115381180
52736.605469,0.000000,113992.921875,21967.031250,0.000000,213782.968750,1624606115382372
52736.605469,0.000000,113992.929688,21967.035156,0.000000,213783.000000,1624606115383572
52736.609375,0.000000,113992.953125,21967.037109,0.000000,213783.015625,1624606115384763
52736.613281,0.000000,113992.960938,21967.039062,0.000000,213783.031250,1624606115385957
52736.613281,0.000000,113992.968750,21967.041016,0.000000,213783.046875,1624606115387145
52736.617188,0.000000,113992.984375,21967.042969,0.000000,213783.062500,1624606115388332
52736.617188,0.000000,113992.992188,21967.046875,0.000000,213783.093750,1624606115389518
52736.621094,0.000000,113993.015625,21967.048828,0.000000,213783.109375,1624606115390706
52736.621094,0.000000,113993.023438,21967.048828,0.000000,213783.125000,1624606115391892
52736.625000,0.000000,113993.031250,21967.050781,0.000000,213783.140625,1624606115393078
52736.625000,0.000000,113993.046875,21967.052734,0.000000,213783.156250,1624606115394271
52736.625000,0.000000,113993.054688,21967.056641,0.000000,213783.187500,1624606115395459
52736.628906,0.000000,113993.070312,21967.058594,0.000000,213783.203125,1624606115396646
52736.632812,0.000000,113993.085938,21967.060547,0.000000,213783.218750,1624606115397833
52736.632812,0.000000,113993.093750,21967.062500,0.000000,213783.234375,1624606115399019
52736.632812,0.000000,113993.101562,21967.064453,0.000000,213783.250000,1624606115400207
52736.636719,0.000000,113993.117188,21967.066406,0.000000,213783.265625,1624606115401393
52736.636719,0.000000,113993.125000,21967.068359,0.000000,213783.296875,1624606115402586
52736.640625,0.000000,113993.140625,21967.070312,0.000000,213783.312500,1624606115403745
52736.644531,0.000000,113993.156250,21967.072266,0.000000,213783.328125,1624606115404933
52736.644531,0.000000,113993.164062,21967.074219,0.000000,213783.343750,1624606115406121
52736.648438,0.000000,113993.171875,21967.076172,0.000000,213783.359375,1624606115407310
52736.648438,0.000000,113993.187500,21967.080078,0.000000,213783.390625,1624606115408495
52736.652344,0.000000,113993.210938,21967.082031,0.000000,213783.406250,1624606115409681
52736.652344,0.000000,113993.218750,21967.083984,0.000000,213783.421875,1624606115410869
52736.652344,0.000000,113993.234375,21967.085938,0.000000,213783.437500,1624606115412055
52736.652344,0.000000,113993.242188,21967.087891,0.000000,213783.453125,1624606115413239
52736.652344,0.000000,113993.250000,21967.087891,0.000000,213783.468750,1624606115414424
52736.656250,0.000000,113993.257812,21967.091797,0.000000,213783.484375,1624606115415610
52736.660156,0.000000,113993.281250,21967.093750,0.000000,213783.500000,1624606115416797
52736.660156,0.000000,113993.296875,21967.095703,0.000000,213783.515625,1624606115417985
52736.664062,0.000000,113993.304688,21967.097656,0.000000,213783.531250,1624606115419177
52736.664062,0.000000,113993.312500,21967.099609,0.000000,213783.546875,1624606115420367
52736.664062,0.000000,113993.328125,21967.101562,0.000000,213783.578125,1624606115421559
52736.667969,0.000000,113993.343750,21967.105469,0.000000,213783.593750,1624606115422753
52736.671875,0.000000,113993.351562,21967.107422,0.000000,213783.609375,1624606115423940
52736.671875,0.000000,113993.359375,21967.107422,0.000000,213783.625000,1624606115425127
52736.671875,0.000000,113993.375000,21967.109375,0.000000,213783.640625,1624606115426318
52736.671875,0.000000,113993.382812,21967.111328,0.000000,213783.656250,1624606115427514
52736.671875,0.000000,113993.390625,21967.115234,0.000000,213783.687500,1624606115428705
52736.671875,0.000000,113993.414062,21967.117188,0.000000,213783.703125,1624606115429894
52736.675781,0.000000,113993.421875,21967.119141,0.000000,213783.718750,1624606115431088
52736.675781,0.000000,113993.429688,21967.121094,0.000000,213783.734375,1624606115432281
52736.675781,0.000000,113993.437500,21967.123047,0.000000,213783.750000,1624606115433470
52736.675781,0.000000,113993.445312,21967.125000,0.000000,213783.781250,1624606115434672
52736.675781,0.000000,113993.468750,21967.126953,0.000000,213783.796875,1624606115435863
52736.675781,0.000000,113993.476562,21967.128906,0.000000,213783.812500,1624606115437055
52736.675781,0.000000,113993.484375,21967.130859,0.000000,213783.828125,1624606115438245
52736.675781,0.000000,113993.492188,21967.132812,0.000000,213783.843750,1624606115439445
52736.675781,0.000000,113993.500000,21967.134766,0.000000,213783.875000,1624606115440635
52736.675781,0.000000,113993.515625,21967.138672,0.000000,213783.890625,1624606115441822
52736.675781,0.000000,113993.531250,21967.138672,0.000000,213783.906250,1624606115443013
52736.675781,0.000000,113993.539062,21967.140625,0.000000,213783.921875,1624606115444203
52736.675781,0.000000,113993.546875,21967.142578,0.000000,213783.937500,1624606115445395
52736.675781,0.000000,113993.554688,21967.144531,0.000000,213783.953125,1624606115446587
52736.675781,0.000000,113993.578125,21967.148438,0.000000,213783.984375,1624606115447785
52736.675781,0.000000,113993.585938,21967.152344,0.000000,213784.000000,1624606115448910
52736.679688,0.000000,113993.601562,21967.158203,0.000000,213784.015625,1624606115450068
52736.679688,0.000000,113993.625000,21967.166016,0.000000,213784.031250,1624606115451201
52736.683594,0.000000,113993.648438,21967.175781,0.000000,213784.046875,1624606115452354
52736.683594,0.000000,113993.671875,21967.183594,0.000000,213784.062500,1624606115453513
52736.687500,0.000000,113993.695312,21967.199219,0.000000,213784.093750,1624606115454663
52736.687500,0.000000,113993.710938,21967.203125,0.000000,213784.109375,1624606115455766
52736.687500,0.000000,113993.742188,21967.207031,0.000000,213784.125000,1624606115456944
52736.687500,0.000000,113993.757812,21967.210938,0.000000,213784.140625,1624606115458092
52736.691406,0.000000,113993.765625,21967.216797,0.000000,213784.156250,1624606115459223
52736.691406,0.000000,113993.773438,21967.222656,0.000000,213784.187500,1624606115460376
52736.691406,0.000000,113993.781250,21967.228516,0.000000,213784.203125,1624606115461533
52736.691406,0.000000,113993.789062,21967.242188,0.000000,213784.250000,1624606115462674
52736.691406,0.000000,113993.812500,21967.248047,0.000000,213784.265625,1624606115463836
52736.691406,0.000000,113993.820312,21967.253906,0.000000,213784.281250,1624606115464982
52736.691406,0.000000,113993.828125,21967.259766,0.000000,213784.296875,1624606115466132
52736.691406,0.000000,113993.835938,21967.265625,0.000000,213784.328125,1624606115467283
52736.695312,0.000000,113993.851562,21967.271484,0.000000,213784.343750,1624606115468431
52736.695312,0.000000,113993.859375,21967.275391,0.000000,213784.359375,1624606115469584
52736.695312,0.000000,113993.867188,21967.281250,0.000000,213784.375000,1624606115470700
52736.695312,0.000000,113993.890625,21967.291016,0.000000,213784.421875,1624606115471859
52736.699219,0.000000,113993.898438,21967.294922,0.000000,213784.453125,1624606115473017
52736.699219,0.000000,113993.906250,21967.298828,0.000000,213784.468750,1624606115474178
52736.699219,0.000000,113993.914062,21967.304688,0.000000,213784.484375,1624606115475348
52736.703125,0.000000,113993.929688,21967.308594,0.000000,213784.515625,1624606115476501
52736.703125,0.000000,113993.937500,21967.314453,0.000000,213784.531250,1624606115477654
52736.703125,0.000000,113993.945312,21967.318359,0.000000,213784.578125,1624606115478761
52736.707031,0.000000,113993.968750,21967.326172,0.000000,213784.593750,1624606115479928
52736.710938,0.000000,113993.976562,21967.330078,0.000000,213784.625000,1624606115481089
52736.710938,0.000000,113993.984375,21967.335938,0.000000,213784.640625,1624606115482250
52736.710938,0.000000,113993.992188,21967.339844,0.000000,213784.671875,1624606115483413
52736.710938,0.000000,113994.000000,21967.343750,0.000000,213784.687500,1624606115484577
52736.710938,0.000000,113994.007812,21967.353516,0.000000,213784.734375,1624606115485777
52736.714844,0.000000,113994.031250,21967.357422,0.000000,213784.750000,1624606115486938
52736.714844,0.000000,113994.039062,21967.359375,0.000000,213784.765625,1624606115488126
52736.714844,0.000000,113994.046875,21967.363281,0.000000,213784.796875,1624606115489317
52736.718750,0.000000,113994.062500,21967.367188,0.000000,213784.812500,1624606115490507
52736.718750,0.000000,113994.070312,21967.371094,0.000000,213784.843750,1624606115491698
52736.722656,0.000000,113994.078125,21967.378906,0.000000,213784.875000,1624606115492876
52736.726562,0.000000,113994.101562,21967.382812,0.000000,213784.906250,1624606115494055
52736.726562,0.000000,113994.109375,21967.386719,0.000000,213784.921875,1624606115495232
52736.726562,0.000000,113994.117188,21967.390625,0.000000,213784.937500,1624606115496413
52736.726562,0.000000,113994.125000,21967.394531,0.000000,213784.953125,1624606115497594
52736.726562,0.000000,113994.132812,21967.398438,0.000000,213784.968750,1624606115498745
52736.726562,0.000000,113994.148438,21967.404297,0.000000,213785.015625,1624606115499911
52736.726562,0.000000,113994.164062,21967.408203,0.000000,213785.031250,1624606115501079
52736.726562,0.000000,113994.171875,21967.414062,0.000000,213785.046875,1624606115502245
52736.726562,0.000000,113994.179688,21967.416016,0.000000,213785.062500,1624606115503413
52736.726562,0.000000,113994.187500,21967.419922,0.000000,213785.078125,1624606115504565
52736.726562,0.000000,113994.203125,21967.423828,0.000000,213785.093750,1624606115505739
52736.726562,0.000000,113994.210938,21967.425781,0.000000,213785.125000,1624606115506895
52736.726562,0.000000,113994.226562,21967.427734,0.000000,213785.140625,1624606115508026
52736.726562,0.000000,113994.234375,21967.429688,0.000000,213785.156250,1624606115509160
52736.726562,0.000000,113994.242188,21967.429688,0.000000,213785.171875,1624606115510293
52736.726562,0.000000,113994.257812,21967.431641,0.000000,213785.187500,1624606115511427
52736.726562,0.000000,113994.265625,21967.433594,0.000000,213785.203125,1624606115512561
52736.726562,0.000000,113994.273438,21967.435547,0.000000,213785.218750,1624606115513694
52736.726562,0.000000,113994.281250,21967.439453,0.000000,213785.250000,1624606115514861
52736.726562,0.000000,113994.289062,21967.441406,0.000000,213785.265625,1624606115516020
52736.726562,0.000000,113994.312500,21967.441406,0.000000,213785.281250,1624606115517180
52736.726562,0.000000,113994.320312,21967.443359,0.000000,213785.296875,1624606115518338
52736.726562,0.000000,113994.328125,21967.447266,0.000000,213785.312500,1624606115519498
52736.726562,0.000000,113994.335938,21967.449219,0.000000,213785.328125,1624606115520629
52736.726562,0.000000,113994.343750,21967.453125,0.000000,213785.343750,1624606115521761
